"rWinEfficiency","bWinEfficiency","Year","bTowersNum","bInhibsNum","bDragonsNum","bBaronsNum","rTowersNum","rInhibsNum","rDragonsNum","rBaronsNum","bTowersFirstDestroyedTime","rTowersFirstDestroyedTime","TowersFirstKillBy","bTowers5Mins","rTowers5Mins","bTowers10Mins","rTowers10Mins","bTowers20Mins","rTowers20Mins","bTowersQuarterGame","rTowersQuarterGame","bTowersHalfGame","rTowersHalfGame","bInhibsFirstDestroyedTime","rInhibsFirstDestroyedTime","InhibsFirstKillBy","bInhibs5Mins","rInhibs5Mins","bInhibs10Mins","rInhibs10Mins","bInhibs20Mins","rInhibs20Mins","bInhibsQuarterGame","rInhibsQuarterGame","bInhibsHalfGame","rInhibsHalfGame","bDragonsFirstDestroyedTime","rDragonsFirstDestroyedTime","DragonsFirstKillBy","bDragons5Mins","rDragons5Mins","bDragons10Mins","rDragons10Mins","bDragons20Mins","rDragons20Mins","bDragonsQuarterGame","rDragonsQuarterGame","bDragonsHalfGame","rDragonsHalfGame","bBaronsFirstDestroyedTime","rBaronsFirstDestroyedTime","BaronsFirstKillBy","bBarons5Mins","rBarons5Mins","bBarons10Mins","rBarons10Mins","bBarons20Mins","rBarons20Mins","bBaronsQuarterGame","rBaronsQuarterGame","bBaronsHalfGame","rBaronsHalfGame","bKillsFirstDestroyedTime","rKillsFirstDestroyedTime","KillsFirstKillBy","bKills5Mins","rKills5Mins","bKills10Mins","rKills10Mins","bKills20Mins","rKills20Mins","bKillsQuarterGame","rKillsQuarterGame","bKillsHalfGame","rKillsHalfGame","goldblue5Mins","goldred5Mins","goldblue10Mins","goldred10Mins","goldblue20Mins","goldred20Mins","goldblueQuarterGame","goldredQuarterGame","goldblueHalfGame","goldredHalfGame","isBluePreferredLineup","isRedPreferredLineup","isBluePreferredChamps","isRedPreferredChamps","bResult"
0.654320987654321,0.592592592592593,2017,10,2,2,1,0,0,1,0,15.829,10000,1,0,0,0,0,2,0,0,0,1,0,24.38,10000,1,0,0,0,0,0,0,0,0,0,0,20.014,13.569,0,0,0,0,0,0,1,0,0,0,1,22.129,10000,1,0,0,0,0,0,0,0,0,0,0,6.953,7.033,1,0,0,1,1,4,2,1,1,4,1,5835,5633,13528,13329,31566,29154,10525,9801,26723,23905,1,1,0,0,1
0.654320987654321,0.445945945945946,2017,4,0,2,0,11,2,1,1,15.764,15.102,0,0,0,0,0,3,2,0,0,0,0,10000,24.556,0,0,0,0,0,0,0,0,0,0,0,11.667,25.145,1,0,0,0,0,2,0,0,0,1,0,10000,21.391,0,0,0,0,0,0,0,0,0,0,0,3.119,10.825,1,2,0,2,0,4,5,2,0,2,1,6619,5376,13924,12092,32630,30568,9303,7810,20061,18569,1,1,0,0,0
0.654320987654321,0.79746835443038,2017,9,2,3,0,8,1,2,2,11.393,16.563,1,0,0,0,0,3,1,1,0,5,1,28.64,43.262,1,0,0,0,0,0,0,0,0,0,0,20.644,13.176,0,0,0,0,0,0,1,0,0,1,1,10000,33.196,0,0,0,0,0,0,0,0,0,0,0,15.331,19.852,1,0,0,0,0,6,1,0,0,11,4,5781,5757,12827,13279,30402,29153,15497,15820,41102,35594,1,1,0,0,1
0.654320987654321,0.79746835443038,2017,8,1,2,1,4,0,2,1,28.67,11.404,0,0,0,0,0,0,2,0,1,0,3,45.281,10000,1,0,0,0,0,0,0,0,0,0,0,28.71,11.716,0,0,0,0,0,0,1,0,0,0,2,27.613,41.063,1,0,0,0,0,0,0,0,0,0,0,8.499,8.508,1,0,0,1,2,3,6,1,4,3,6,5625,5875,12848,13580,27267,31256,15685,16801,31755,37220,1,1,0,0,1
0.654320987654321,0.318181818181818,2016,2,0,1,1,9,1,3,1,22.109,14.528,0,0,0,0,0,0,3,0,0,0,3,10000,35.201,0,0,0,0,0,0,0,0,0,0,0,14.942,21.66,1,0,0,0,0,1,0,0,0,1,0,29.48,37.216,1,0,0,0,0,0,0,0,0,0,0,3.19,5.95,1,1,0,2,2,2,4,2,2,2,4,6304,5366,13282,13715,27601,33004,13282,13715,27601,33004,0,1,0,0,0
0.654320987654321,0.592592592592593,2016,10,3,3,1,1,0,1,0,10.701,13.174,1,0,0,0,0,3,1,0,0,3,1,23.376,10000,1,0,0,0,0,0,0,0,0,0,0,18.413,11.692,0,0,0,0,0,1,1,0,0,0,1,32.388,10000,1,0,0,0,0,0,0,0,0,0,0,6.443,8.054,1,0,0,2,1,10,5,1,1,8,4,5416,5159,12712,12820,33686,28752,11445,10749,30146,25943,1,0,0,0,1
0.654320987654321,0.592592592592593,2017,9,1,2,2,2,0,3,0,17.955,18.5,1,0,0,0,0,2,1,0,0,3,1,40.532,10000,1,0,0,0,0,0,0,0,0,0,0,6.096,14.386,1,0,0,1,0,1,1,1,0,1,1,26.364,10000,1,0,0,0,0,0,0,0,0,0,0,3.708,4.607,1,1,1,3,1,3,6,3,1,3,6,6410,5512,13981,12688,31202,30562,13981,12688,31202,30562,1,1,0,0,1
0.654320987654321,0.0476190476190476,2016,8,1,3,0,4,0,2,0,19.935,19.535,0,0,0,0,0,1,1,0,0,1,1,42.425,10000,1,0,0,0,0,0,0,0,0,0,0,26.96,12.765,0,0,0,0,0,0,2,0,0,0,2,10000,10000,0,0,0,0,0,0,0,0,0,0,0,7.991,11.986,1,0,0,1,0,4,1,1,0,4,1,5573,5562,13180,12850,29191,28525,14258,14467,32888,32328,1,0,1,0,1
0.654320987654321,0.79746835443038,2017,1,0,0,0,11,5,4,3,7.719,20.483,1,0,0,1,0,1,0,1,0,1,1,10000,37.076,0,0,0,0,0,0,0,0,0,0,0,10000,23.298,0,0,0,0,0,0,0,0,0,0,1,10000,32.84,0,0,0,0,0,0,0,0,0,0,0,10000,7.628,0,0,0,0,1,0,3,0,1,0,3,5643,5649,13416,13116,28121,29685,16177,16546,36052,38466,1,1,0,0,0
0.654320987654321,0.79746835443038,2017,3,0,0,0,11,3,5,1,15.525,13.761,0,0,0,0,0,1,2,0,0,1,2,10000,37.878,0,0,0,0,0,0,0,0,0,0,0,10000,10.757,0,0,0,0,0,0,2,0,0,0,2,10000,35.717,0,0,0,0,0,0,0,0,0,0,0,3.243,3.167,0,1,2,1,3,5,5,1,3,5,5,5653,6498,12681,14875,29107,32550,12681,14875,29107,32550,1,1,0,0,0
0.654320987654321,0.445945945945946,2017,10,1,2,2,4,0,1,1,14.392,17.619,1,0,0,0,0,2,1,0,0,2,1,38.415,10000,1,0,0,0,0,0,0,0,0,0,0,18.753,32.085,1,0,0,0,0,1,0,0,0,1,0,20.802,29.071,1,0,0,0,0,0,0,0,0,0,0,4.216,19.149,1,1,0,5,0,8,2,5,0,8,2,5684,5843,14208,13024,31478,28846,14208,13024,31478,28846,1,1,0,0,1
0.654320987654321,0.445945945945946,2016,1,0,0,0,10,2,4,1,27.154,8.572,0,0,0,0,1,0,3,0,0,0,2,10000,31.47,0,0,0,0,0,0,0,0,0,0,0,10000,12.77,0,0,0,0,0,0,2,0,0,0,1,10000,26.698,0,0,0,0,0,0,0,0,0,0,0,11.219,10.251,0,0,0,0,0,2,6,0,0,2,2,5287,5786,12121,14447,27523,32233,9393,10340,22698,27184,0,1,0,0,0
0.654320987654321,0.79746835443038,2016,9,1,1,1,2,0,2,0,3.808,4.118,1,1,1,2,1,5,2,1,1,3,1,21.893,10000,1,0,0,0,0,0,0,0,0,0,0,11.673,18.192,1,0,0,0,0,1,1,0,0,1,0,24.572,10000,1,0,0,0,0,0,0,0,0,0,0,4.311,4.282,0,4,1,5,2,14,3,4,1,10,3,6104,5265,15184,13372,38107,28488,8627,7549,23271,17441,1,0,0,0,1
0.654320987654321,0.445945945945946,2017,1,0,1,0,11,3,2,1,14.226,14.137,0,0,0,0,0,1,3,0,0,1,2,10000,23.53,0,0,0,0,0,0,0,0,0,0,0,16.085,9.874,0,0,0,0,1,1,1,0,0,0,1,10000,21.166,0,0,0,0,0,0,0,0,0,0,0,7.997,5.94,0,0,0,1,1,6,4,0,1,3,3,5568,5709,12735,13420,29857,32295,8241,9044,18803,20549,0,1,0,0,0
0.654320987654321,0.19047619047619,2017,1,0,1,0,8,1,3,1,16.673,16.034,0,0,0,0,0,1,2,0,0,0,0,10000,29.907,0,0,0,0,0,0,0,0,0,0,0,7.004,13.729,1,0,0,1,0,1,1,1,0,1,1,10000,27.511,0,0,0,0,0,0,0,0,0,0,0,1.803,9.194,1,2,0,2,1,4,7,2,0,3,3,6497,5550,13327,12526,28176,31248,10291,9747,21973,22680,0,1,0,0,0
0.654320987654321,0.592592592592593,2017,4,0,1,0,9,1,3,1,10.782,11.187,1,0,0,0,0,2,2,0,0,2,2,10000,30.233,0,0,0,0,0,0,0,0,0,0,0,22.65,10.018,0,0,0,0,0,0,2,0,0,0,2,10000,27.34,0,0,0,0,0,0,0,0,0,0,0,10.021,11.479,1,0,0,0,0,1,3,0,0,1,2,5901,5516,13078,13082,30678,29624,11376,11570,27549,26634,1,1,0,0,0
0.654320987654321,0.34,2017,1,0,0,0,9,1,2,0,23.107,16.551,0,0,0,0,0,0,2,0,0,0,0,10000,24.497,0,0,0,0,0,0,0,0,0,0,0,10000,18.899,0,0,0,0,0,0,1,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,15.308,3.093,0,0,1,0,3,2,5,0,1,0,3,5230,5972,12148,14284,27078,32330,7976,9087,17893,20569,0,1,0,0,0
0.654320987654321,0.592592592592593,2017,4,0,2,0,10,4,3,2,11.672,11.714,1,0,0,0,0,3,2,0,0,3,2,10000,31.846,0,0,0,0,0,0,0,0,0,0,0,9.634,24.796,1,0,0,1,0,2,0,1,0,2,0,10000,31.768,0,0,0,0,0,0,0,0,0,0,0,11.274,21.114,1,0,0,0,0,4,0,0,0,5,1,5738,5695,13093,12762,32802,28496,14598,14287,35891,31765,1,1,0,0,0
0.654320987654321,0.0476190476190476,2016,0,0,1,0,11,3,2,1,10000,10.321,0,0,0,0,0,0,3,0,0,0,1,10000,25.436,0,0,0,0,0,0,0,0,0,0,0,10.833,17.232,1,0,0,0,0,1,1,0,0,1,0,10000,23.057,0,0,0,0,0,0,0,0,0,0,0,10000,9.598,0,0,0,0,3,0,5,0,0,0,4,5278,5636,12348,13191,25743,32707,7901,8514,17362,21327,0,1,0,0,0
0.654320987654321,0.592592592592593,2017,3,0,1,0,7,1,3,1,13.048,19.278,1,0,0,0,0,1,1,0,0,1,1,10000,38.84,0,0,0,0,0,0,0,0,0,0,0,18.975,11.818,0,0,0,0,0,1,1,0,0,1,1,10000,38.059,0,0,0,0,0,0,0,0,0,0,0,11.03,3.51,0,0,1,0,1,2,4,0,1,2,4,5451,6316,12385,13472,28097,28600,12385,13472,28097,28600,1,1,0,0,0
0.654320987654321,0.592592592592593,2016,9,1,3,1,2,0,1,0,3.705,3.85,1,1,1,1,1,3,1,1,1,3,1,37.89,10000,1,0,0,0,0,0,0,0,0,0,0,10.869,25.73,1,0,0,0,0,2,0,0,0,2,0,33.282,10000,1,0,0,0,0,0,0,0,0,0,0,1.835,23.227,1,1,0,2,0,4,0,2,0,4,0,6568,5971,13400,12918,30784,27259,13400,12918,30784,27259,1,1,0,0,1
0.654320987654321,0.79746835443038,2017,5,0,0,0,9,1,4,1,12.488,12.351,0,0,0,0,0,2,2,0,0,2,2,10000,37.182,0,0,0,0,0,0,0,0,0,0,0,10000,10.505,0,0,0,0,0,0,2,0,0,0,2,10000,35.358,0,0,0,0,0,0,0,0,0,0,0,14.973,8.154,0,0,0,0,1,3,5,0,1,3,5,5744,5823,12476,13760,29752,32213,12476,13760,28605,30796,1,1,0,0,0
0.654320987654321,0.79746835443038,2017,11,3,1,1,0,0,1,0,18.902,10000,1,0,0,0,0,1,0,0,0,0,0,28.847,10000,1,0,0,0,0,0,0,0,0,0,0,30.001,22.827,0,0,0,0,0,0,0,0,0,0,0,23.75,10000,1,0,0,0,0,0,0,0,0,0,0,5.193,10.38,1,0,0,1,0,3,3,1,0,2,3,5671,5855,13843,12936,30515,28446,12375,11428,26244,25865,1,1,0,0,1
0.654320987654321,0.592592592592593,2016,3,0,0,0,10,2,2,1,3.645,3.811,1,1,1,1,1,1,2,1,1,1,2,10000,27.371,0,0,0,0,0,0,0,0,0,0,0,10000,14.429,0,0,0,0,0,0,1,0,0,0,1,10000,24.175,0,0,0,0,0,0,0,0,0,0,0,9.194,12.072,1,0,0,1,0,2,2,0,0,2,1,6132,6136,12167,12947,27993,30544,9612,10191,21450,23122,1,1,0,0,0
0.654320987654321,0.79746835443038,2016,10,2,4,1,2,0,0,0,3.803,3.724,0,1,1,3,2,4,2,3,2,3,2,27.35,10000,1,0,0,0,0,0,0,0,0,0,0,9.691,10000,1,0,0,1,0,2,0,0,0,1,0,25.168,10000,1,0,0,0,0,0,0,0,0,0,0,16.948,19.6,1,0,0,0,0,5,1,0,0,1,0,6354,5950,14840,13875,33678,28863,11914,10771,26469,25070,1,0,0,0,1
0.654320987654321,0.79746835443038,2016,8,1,2,0,2,0,1,0,23.696,27.564,1,0,0,0,0,0,0,0,0,0,0,37.489,10000,1,0,0,0,0,0,0,0,0,0,0,19.357,26.135,1,0,0,0,0,1,0,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,8.762,8.696,0,0,0,2,1,3,1,2,1,3,1,5578,5892,13127,13143,29512,28919,13127,13143,29512,28919,1,0,0,0,1
0.654320987654321,0.79746835443038,2016,8,1,2,0,3,0,1,0,13.62,23.891,1,0,0,0,0,3,0,0,0,4,0,41.641,10000,1,0,0,0,0,0,0,0,0,0,0,23.207,30.525,1,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,13.513,3.318,0,0,1,0,3,6,7,0,4,8,7,5512,6063,12438,13751,30517,30297,13596,15039,36124,32635,1,1,0,0,1
0.19047619047619,0.445945945945946,2017,11,5,4,2,3,0,0,0,11.562,11.61,1,0,0,0,0,3,2,0,0,3,3,34.39,10000,1,0,0,0,0,0,0,0,0,0,0,15.456,10000,1,0,0,0,0,1,0,0,0,1,0,29.977,10000,1,0,0,0,0,0,0,0,0,0,0,3.053,8.755,1,1,0,2,2,9,6,2,2,9,6,6210,5464,13748,13067,32773,29760,13748,13067,32773,29760,1,0,0,0,1
0.19047619047619,0.445945945945946,2017,8,1,1,1,0,0,1,0,18.745,10000,1,0,0,0,0,1,0,0,0,0,0,35.89,10000,1,0,0,0,0,0,0,0,0,0,0,30.595,24.254,0,0,0,0,0,0,0,0,0,0,0,34.441,10000,1,0,0,0,0,0,0,0,0,0,0,12.876,4.573,0,0,1,0,1,3,3,0,1,2,2,6021,5598,12924,12991,30781,28287,11610,11628,26108,25279,1,0,0,0,1
0.19047619047619,0.592592592592593,2017,4,0,2,0,8,1,2,1,14.602,10.5,0,0,0,0,0,2,3,0,0,2,3,10000,31.882,0,0,0,0,0,0,0,0,0,0,0,9.66,22.911,1,0,0,1,0,2,0,0,0,1,0,10000,28.619,0,0,0,0,0,0,0,0,0,0,0,3.07,6.353,1,1,0,1,5,4,9,1,1,4,6,6084,5194,13210,12625,28983,32270,10068,9671,22815,24269,0,0,0,0,0
0.19047619047619,0.592592592592593,2017,8,1,2,1,0,0,0,0,13.933,10000,1,0,0,0,0,4,0,0,0,0,0,25.136,10000,1,0,0,0,0,0,0,0,0,0,0,9.39,10000,1,0,0,1,0,2,0,0,0,1,0,23.683,10000,1,0,0,0,0,0,0,0,0,0,0,8.891,22.609,1,0,0,2,0,9,0,0,0,2,0,5875,5623,14582,12326,36439,26014,7524,6820,19180,17152,1,0,0,0,1
0.19047619047619,0.34,2017,9,1,2,2,8,3,3,2,17.358,30.212,1,0,0,0,0,1,0,0,0,3,0,48.032,46.439,0,0,0,0,0,0,0,0,0,0,0,15.683,28.479,1,0,0,0,0,1,0,0,0,2,0,34.952,27.235,0,0,0,0,0,0,0,0,0,0,0,12.82,12.608,0,0,0,0,0,6,4,3,2,10,7,5634,5524,12910,12656,30897,28024,17258,16522,42341,39041,0,0,0,0,1
0.19047619047619,0.34,2017,2,0,1,0,8,1,2,1,8.831,19.129,1,0,0,1,0,2,1,0,0,2,0,10000,27.553,0,0,0,0,0,0,0,0,0,0,0,10.733,18.843,1,0,0,0,0,1,1,0,0,1,0,10000,24.725,0,0,0,0,0,0,0,0,0,0,0,3.751,5.507,1,2,0,4,1,7,12,3,1,5,4,6264,5138,15108,11915,29819,29198,8785,8262,20676,18534,0,0,0,0,0
0.19047619047619,0.79746835443038,2017,8,1,2,1,0,0,0,0,15.028,10000,1,0,0,0,0,3,0,0,0,0,0,23.47,10000,1,0,0,0,0,0,0,0,0,0,0,12.194,10000,1,0,0,0,0,2,0,0,0,1,0,22.286,10000,1,0,0,0,0,0,0,0,0,0,0,10.5,17.215,1,0,0,0,0,10,1,0,0,6,0,5786,5619,13390,12111,34871,26600,7548,7018,17019,14909,1,0,0,0,1
0.19047619047619,0.79746835443038,2017,8,1,2,2,3,0,2,0,16.539,21.941,1,0,0,0,0,2,0,0,0,3,1,48.307,10000,1,0,0,0,0,0,0,0,0,0,0,16.914,23.139,1,0,0,0,0,1,0,0,0,1,1,36.232,10000,1,0,0,0,0,0,0,0,0,0,0,5.533,10.853,1,0,0,2,0,3,2,2,1,8,5,5237,5431,13583,12808,29873,28814,16270,15995,36822,35555,0,0,0,0,1
0.19047619047619,0.654320987654321,2017,7,1,1,0,1,0,1,0,10.972,24.437,1,0,0,0,0,2,0,0,0,1,0,26.056,10000,1,0,0,0,0,0,0,0,0,0,0,15.767,22.065,1,0,0,0,0,1,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,7.745,14.549,1,0,0,1,0,4,2,0,0,2,0,5749,5736,13208,12998,31311,28090,8673,8633,20715,18635,1,0,0,0,1
0.592592592592593,0.654320987654321,2017,10,1,2,2,2,0,2,0,12.058,22.213,1,0,0,0,0,2,0,0,0,1,0,32.986,10000,1,0,0,0,0,0,0,0,0,0,0,23.043,9.855,0,0,0,0,1,0,2,0,0,0,2,28.145,10000,1,0,0,0,0,0,0,0,0,0,0,8.649,16.194,1,0,0,2,0,4,2,2,0,4,2,5847,5659,14120,12351,29861,27231,11658,11052,26795,24141,1,1,0,0,1
0.592592592592593,0.445945945945946,2016,7,1,2,1,3,0,1,0,15.187,11.131,0,0,0,0,0,2,2,0,0,0,1,27.378,10000,1,0,0,0,0,0,0,0,0,0,0,11.335,26.424,1,0,0,0,0,2,0,0,0,1,0,25.988,10000,1,0,0,0,0,0,0,0,0,0,0,0.766666666666667,14.441,1,1,0,1,0,6,5,1,0,2,0,6015,5528,13262,12756,31112,30622,8798,8247,19385,19550,1,1,0,0,1
0.592592592592593,0.654320987654321,2017,10,1,1,1,7,1,6,4,15.148,13.273,0,0,0,0,0,2,2,1,2,3,4,67.752,49.271,0,0,0,0,0,0,0,0,0,0,0,11.56,18.356,1,0,0,0,0,1,1,1,0,1,3,26.095,36.322,1,0,0,0,0,0,0,0,0,1,0,9.393,13.072,1,0,0,1,0,1,5,1,2,9,10,5368,5636,12761,13187,29039,31918,24361,26344,54175,54654,1,1,0,0,1
0.592592592592593,0.19047619047619,2017,9,3,0,2,7,1,6,1,10.42,10.009,0,0,0,0,0,1,4,1,1,1,4,26.109,41.867,1,0,0,0,0,0,0,0,0,0,0,10000,8.445,0,0,0,0,1,0,2,0,1,0,3,22.71,39.968,1,0,0,0,0,0,0,0,0,0,0,9.571,9.536,0,0,0,1,2,6,8,1,3,7,8,5563,5775,12771,12932,29372,32264,14705,15227,32493,36711,0,0,0,0,0
0.592592592592593,0.19047619047619,2017,0,0,0,0,10,2,4,1,10000,13.162,0,0,0,0,0,0,3,0,0,0,1,10000,30.707,0,0,0,0,0,0,0,0,0,0,0,10000,9.908,0,0,0,0,1,0,2,0,0,0,1,10000,26.861,0,0,0,0,0,0,0,0,0,0,0,6.54,3.964,0,0,1,2,2,6,10,2,2,6,8,5274,6147,13372,13884,28472,33843,11919,12418,26029,29170,0,0,0,0,0
0.592592592592593,0.79746835443038,2017,8,0,4,1,8,2,1,1,16.979,17.102,1,0,0,0,0,1,1,0,0,1,2,10000,29.173,0,0,0,0,0,0,0,0,0,0,0,12.124,31.563,1,0,0,0,0,2,0,0,0,2,0,24.276,39.189,1,0,0,0,0,0,0,0,0,0,0,12.884,12.845,0,0,0,0,0,2,3,0,0,2,3,5500,5777,13003,13458,28952,30215,14356,15078,32055,33599,1,1,0,0,0
0.592592592592593,0.34,2017,2,0,0,0,7,1,3,1,16.681,11.843,0,0,0,0,0,2,2,0,0,0,1,10000,24.104,0,0,0,0,0,0,0,0,0,0,0,10000,8.407,0,0,0,0,1,0,2,0,0,0,1,10000,22.708,0,0,0,0,0,0,0,0,0,0,0,2.736,2.752,1,1,1,1,2,6,7,1,2,2,4,5854,6103,12855,13850,31331,33090,7401,7696,16226,16981,1,1,0,0,0
0.592592592592593,0.34,2017,0,0,0,0,7,1,1,1,10000,14.524,0,0,0,0,0,0,3,0,0,0,0,10000,24.993,0,0,0,0,0,0,0,0,0,0,0,10000,17.69,0,0,0,0,0,0,1,0,0,0,0,10000,23.289,0,0,0,0,0,0,0,0,0,0,0,4.399,4.354,0,1,1,1,1,3,10,1,1,1,3,5545,5524,12880,13413,27466,34386,7151,7225,17191,19018,1,1,0,0,0
0.592592592592593,0.79746835443038,2017,8,1,3,1,3,0,2,0,16.266,16.398,1,0,0,0,0,1,1,0,0,1,1,38.619,10000,1,0,0,0,0,0,0,0,0,0,0,13.39,7,0,0,0,0,1,2,1,0,1,2,1,29.738,10000,1,0,0,0,0,0,0,0,0,0,0,3.007,6.432,1,2,0,3,1,9,7,4,2,9,7,6278,5499,14449,12889,32578,30208,14449,12889,32578,30208,1,1,0,0,1
0.592592592592593,0.445945945945946,2017,1,0,1,0,10,1,3,1,19.249,14.22,0,0,0,0,0,1,3,0,0,0,0,10000,27.671,0,0,0,0,0,0,0,0,0,0,0,14.44,8.117,0,0,0,0,1,1,1,0,0,0,1,10000,25.835,0,0,0,0,0,0,0,0,0,0,0,7.548,6.261,0,0,0,1,2,1,6,0,1,1,4,5682,5867,12804,14031,27541,34006,8408,8748,18418,20493,0,1,0,0,0
0.592592592592593,0.445945945945946,2017,9,2,3,1,2,0,1,0,22.83,23.285,1,0,0,0,0,0,0,0,0,0,0,33.289,10000,1,0,0,0,0,0,0,0,0,0,0,19.901,11.33,0,0,0,0,0,1,1,0,0,0,1,32.254,10000,1,0,0,0,0,0,0,0,0,0,0,23.205,17.371,0,0,0,0,0,0,1,0,0,0,1,5926,5865,13323,13680,29678,30919,11926,12033,26446,26761,0,1,0,0,1
0.592592592592593,0.318181818181818,2016,3,0,0,0,10,2,4,1,4.211,3.792,0,1,1,1,1,3,2,1,1,2,1,10000,31.426,0,0,0,0,0,0,0,0,0,0,0,10000,10.833,0,0,0,0,0,0,2,0,0,0,1,10000,29.056,0,0,0,0,0,0,0,0,0,0,0,12.015,13.192,1,0,0,0,0,5,6,0,0,5,6,5222,5864,12614,12669,30475,30592,10013,9932,26029,24725,0,1,0,0,0
0.592592592592593,0.79746835443038,2017,10,2,0,1,0,0,0,0,18.678,10000,1,0,0,0,0,1,0,0,0,0,0,27.113,10000,1,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,29.975,10000,1,0,0,0,0,0,0,0,0,0,0,17.765,16.329,0,0,0,0,0,1,1,0,0,0,1,5762,5435,12994,12816,29546,28174,10171,9990,21927,21869,1,1,0,0,1
0.592592592592593,0.445945945945946,2017,3,0,0,1,8,1,4,0,12.061,17.67,1,0,0,0,0,2,2,0,0,2,0,10000,30.649,0,0,0,0,0,0,0,0,0,0,0,10000,12.104,0,0,0,0,0,0,2,0,0,0,1,29.218,10000,1,0,0,0,0,0,0,0,0,0,0,3.612,14.956,1,1,0,1,0,1,5,1,0,1,3,6218,5890,13285,12790,29687,31178,11816,11353,26943,25713,1,1,0,0,0
0.592592592592593,0.34,2017,1,0,0,0,8,1,3,1,13.662,15.013,1,0,0,0,0,1,1,0,0,1,1,10000,33.056,0,0,0,0,0,0,0,0,0,0,0,10000,12.965,0,0,0,0,0,0,2,0,0,0,1,10000,29.367,0,0,0,0,0,0,0,0,0,0,0,5.87,5.826,0,0,0,2,2,5,3,1,2,5,3,5714,5721,12863,13356,29747,29831,10138,10522,25080,24997,1,1,0,0,0
0.592592592592593,0.654320987654321,2017,9,1,1,1,0,0,2,0,20.297,10000,1,0,0,0,0,0,0,0,0,0,0,27.155,10000,1,0,0,0,0,0,0,0,0,0,0,22.973,6.462,0,0,0,0,1,0,2,0,1,0,1,23.676,10000,1,0,0,0,0,0,0,0,0,0,0,19.876,7.523,0,0,0,0,1,2,3,0,0,0,3,5791,5564,12513,12974,28158,28717,8368,8337,18421,19368,1,1,0,0,1
0.592592592592593,0.0476190476190476,2016,4,0,0,0,10,2,5,1,4.045,3.813,0,1,1,2,1,3,3,2,1,3,2,10000,32.531,0,0,0,0,0,0,0,0,0,0,0,10000,9.18,0,0,0,0,1,0,2,0,0,0,2,10000,31.845,0,0,0,0,0,0,0,0,0,0,0,6.555,26.199,1,0,0,1,0,2,0,1,0,2,0,5300,6118,13661,12649,29480,28996,12202,11230,26501,24335,0,1,0,0,0
0.592592592592593,0.19047619047619,2017,0,0,1,0,11,3,2,1,10000,16.193,0,0,0,0,0,0,3,0,0,0,0,10000,25.511,0,0,0,0,0,0,0,0,0,0,0,9.97,17.235,1,0,0,1,0,1,1,0,0,1,0,10000,21.527,0,0,0,0,0,0,0,0,0,0,0,6.073,1.348,0,0,3,2,4,3,14,1,4,3,8,5502,6717,12479,13474,25897,34207,7818,9578,17800,20587,0,1,0,0,0
0.592592592592593,0.79746835443038,2016,11,3,2,1,3,0,2,0,10.23,10.159,0,0,0,0,0,2,2,0,0,2,2,30.678,10000,1,0,0,0,0,0,0,0,0,0,0,18.027,10.699,0,0,0,0,0,1,1,0,0,0,1,29.893,10000,1,0,0,0,0,0,0,0,0,0,0,10.36,9.766,0,0,0,0,1,4,2,0,0,4,2,5524,5725,13024,12869,31929,29219,11357,11479,28919,26425,0,1,0,0,1
0.592592592592593,0.654320987654321,2016,9,1,2,1,3,0,2,0,3.764,3.693,0,1,1,2,2,2,2,2,2,2,2,34.323,10000,1,0,0,0,0,0,0,0,0,0,0,25.706,12.693,0,0,0,0,0,0,2,0,0,0,2,37.694,10000,1,0,0,0,0,0,0,0,0,0,0,6.557,9.923,1,0,0,1,1,2,2,1,0,2,2,6268,6172,13527,13934,29181,28849,13527,13934,29181,28849,1,1,0,0,1
0.592592592592593,0.34,2017,10,2,0,1,2,0,2,0,11.636,12.996,1,0,0,0,0,4,2,0,0,1,1,22.62,10000,1,0,0,0,0,0,0,0,0,0,0,10000,13.433,0,0,0,0,0,0,1,0,0,0,0,20.309,10000,1,0,0,0,0,0,0,0,0,0,0,2.855,5.204,1,1,0,4,1,9,5,2,1,6,2,5693,5622,13083,12764,32870,29376,7241,6814,19183,17090,0,1,0,0,1
0.592592592592593,0.79746835443038,2017,4,0,2,0,10,3,3,3,13.672,15.865,1,0,0,0,0,4,1,0,0,4,1,10000,43.133,0,0,0,0,0,0,0,0,0,0,0,20.154,13.765,0,0,0,0,0,0,1,0,0,1,1,10000,33.796,0,0,0,0,0,0,0,0,0,0,0,8.047,3.708,0,0,1,1,1,4,2,1,1,4,2,5708,6354,13735,13307,32003,29095,18134,17824,42106,37852,1,1,0,0,0
